season,player_name,pos,posteam,defteam,game_id,week,game_date,rush_attempt,rush_touchdown,tackled_for_loss,yards_gained,fumble,touchdown,complete_pass,pass_attempt,pass_touchdown,air_yards,yards_after_catch,qb_dropback,qb_hit,qb_scramble,sack,interception,pass_yards,rush_yards,rec_yards,fanPts
2012,D.Clark,TE,TB,NYG,2012_02_TB_NYG,2,2012-09-16,0.0,0.0,0.0,33.0,0.0,0.0,4.0,5.0,0.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,3.3
2012,D.Clark,TE,TB,PHI,2012_14_PHI_TB,14,2012-12-09,0.0,0.0,0.0,19.0,0.0,0.0,1.0,5.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.9
2012,D.Clark,TE,TB,WAS,2012_04_WAS_TB,4,2012-09-30,0.0,0.0,0.0,15.0,0.0,0.0,3.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,1.5
2012,D.Dickerson,TE,BUF,HOU,2012_09_BUF_HOU,9,2012-11-04,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,1.3
2012,D.Dickerson,TE,BUF,IND,2012_12_BUF_IND,12,2012-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Dickerson,TE,BUF,KC,2012_02_KC_BUF,2,2012-09-16,1.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,-0.8
2012,D.Dickerson,TE,BUF,MIA,2012_11_MIA_BUF,11,2012-11-15,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,-5.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.4
2012,D.Dickerson,TE,BUF,MIA,2012_16_BUF_MIA,16,2012-12-23,0.0,0.0,0.0,54.0,1.0,0.0,4.0,8.0,0.0,91.0,15.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,3.4000000000000004
2012,D.Dickerson,TE,BUF,NE,2012_04_NE_BUF,4,2012-09-30,0.0,0.0,0.0,36.0,0.0,0.0,2.0,2.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,3.6
2012,D.Dickerson,TE,BUF,SEA,2012_15_SEA_BUF,15,2012-12-16,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0
2012,D.Epps,TE,NYJ,SF,2012_04_SF_NYJ,4,2012-09-30,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,-1.1
2012,D.Fells,TE,NE,BUF,2012_04_NE_BUF,4,2012-09-30,0.0,0.0,0.0,18.0,0.0,0.0,1.0,2.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,1.8
2012,D.Fells,TE,NE,DEN,2012_05_DEN_NE,5,2012-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Fells,TE,NE,JAX,2012_16_NE_JAC,16,0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,D.Fells,TE,NE,MIA,2012_13_NE_MIA,13,2012-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Fells,TE,NE,NYJ,2012_12_NE_NYJ,12,2012-11-22,0.0,0.0,0.0,24.0,0.0,0.0,1.0,2.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2012,D.Fells,TE,NE,SEA,2012_06_NE_SEA,6,2012-10-14,0.0,0.0,0.0,35.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,3.5
2012,D.Keller,TE,NYJ,ARI,2012_13_ARI_NYJ,13,2012-12-02,0.0,0.0,0.0,17.0,0.0,0.0,2.0,2.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.7
2012,D.Keller,TE,NYJ,BUF,2012_01_BUF_NYJ,1,2012-09-09,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,D.Keller,TE,NYJ,IND,2012_06_IND_NYJ,6,2012-10-14,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2012,D.Keller,TE,NYJ,LA,2012_11_NYJ_STL,11,2012-11-18,0.0,0.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,19.0,-3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.6
2012,D.Keller,TE,NYJ,MIA,2012_08_MIA_NYJ,8,2012-10-28,0.0,0.0,0.0,67.0,0.0,0.0,7.0,12.0,0.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,6.7
2012,D.Keller,TE,NYJ,NE,2012_07_NYJ_NE,7,2012-10-21,0.0,0.0,0.0,93.0,0.0,1.0,7.0,7.0,1.0,66.0,27.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,15.3
2012,D.Keller,TE,NYJ,NE,2012_12_NE_NYJ,12,2012-11-22,0.0,0.0,0.0,64.0,0.0,1.0,5.0,7.0,1.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,12.4
2012,D.Keller,TE,NYJ,SEA,2012_10_NYJ_SEA,10,2012-11-11,0.0,0.0,0.0,47.0,0.0,0.0,3.0,5.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,4.7
2012,D.Paulson,TE,PIT,BAL,2012_11_BAL_PIT,11,2012-11-18,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2012,D.Paulson,TE,PIT,CIN,2012_07_PIT_CIN,7,2012-10-21,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,D.Paulson,TE,PIT,CIN,2012_16_CIN_PIT,16,2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Paulson,TE,PIT,CLE,2012_17_CLE_PIT,17,2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Paulson,TE,PIT,KC,2012_10_KC_PIT,10,2012-11-12,0.0,0.0,0.0,15.0,1.0,0.0,2.0,2.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,-0.5
2012,D.Paulson,TE,PIT,NYG,2012_09_PIT_NYG,9,2012-11-04,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,D.Paulson,TE,PIT,PHI,2012_05_PHI_PIT,5,2012-10-07,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,D.Paulson,TE,PIT,TEN,2012_06_PIT_TEN,6,2012-10-11,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,D.Pitta,TE,BAL,CIN,2012_01_CIN_BAL,1,2012-09-10,0.0,0.0,0.0,73.0,0.0,1.0,5.0,9.0,1.0,113.0,13.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,13.3
2012,D.Pitta,TE,BAL,CIN,2012_17_BAL_CIN,17,2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Pitta,TE,BAL,CLE,2012_04_CLE_BAL,4,2012-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Pitta,TE,BAL,CLE,2012_09_BAL_CLE,9,2012-11-04,0.0,0.0,0.0,33.0,0.0,0.0,2.0,3.0,0.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,3.3
2012,D.Pitta,TE,BAL,DAL,2012_06_DAL_BAL,6,2012-10-14,0.0,0.0,0.0,33.0,0.0,0.0,4.0,5.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,3.3
2012,D.Pitta,TE,BAL,DEN,2012_15_DEN_BAL,15,2012-12-16,0.0,0.0,0.0,125.0,0.0,2.0,7.0,10.0,2.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,24.5
2012,D.Pitta,TE,BAL,DEN,2012_19_BAL_DEN,19,2013-01-12,0.0,0.0,0.0,55.0,0.0,0.0,3.0,5.0,0.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,5.5
2012,D.Pitta,TE,BAL,HOU,2012_07_BAL_HOU,7,2012-10-21,0.0,0.0,0.0,33.0,0.0,0.0,5.0,8.0,0.0,49.0,20.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,3.3
2012,D.Pitta,TE,BAL,IND,2012_18_IND_BAL,18,2013-01-06,0.0,0.0,0.0,27.0,0.0,1.0,2.0,2.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,8.7
2012,D.Pitta,TE,BAL,KC,2012_05_BAL_KC,5,2012-10-07,0.0,0.0,0.0,22.0,0.0,0.0,3.0,4.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.2
2012,D.Pitta,TE,BAL,LAC,2012_12_BAL_SD,12,2012-11-25,0.0,0.0,0.0,42.0,0.0,1.0,6.0,9.0,1.0,114.0,13.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,10.2
2012,D.Pitta,TE,BAL,LV,2012_10_OAK_BAL,10,2012-11-11,0.0,0.0,0.0,67.0,0.0,1.0,5.0,5.0,1.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,12.7
2012,D.Pitta,TE,BAL,NE,2012_03_NE_BAL,3,2012-09-23,0.0,0.0,0.0,50.0,0.0,1.0,5.0,7.0,1.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,11.0
2012,D.Pitta,TE,BAL,NE,2012_20_BAL_NE,20,2013-01-20,0.0,0.0,0.0,55.0,0.0,1.0,5.0,7.0,1.0,55.0,28.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,11.5
2012,D.Pitta,TE,BAL,NYG,2012_16_NYG_BAL,16,2012-12-23,0.0,0.0,0.0,56.0,0.0,0.0,4.0,5.0,0.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,5.6
2012,D.Pitta,TE,BAL,PHI,2012_02_BAL_PHI,2,2012-09-16,0.0,0.0,0.0,65.0,0.0,0.0,8.0,15.0,0.0,108.0,17.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,6.5
2012,D.Pitta,TE,BAL,PIT,2012_11_BAL_PIT,11,2012-11-18,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5
2012,D.Pitta,TE,BAL,PIT,2012_13_PIT_BAL,13,2012-12-02,0.0,0.0,0.0,19.0,0.0,0.0,1.0,3.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.9
2012,D.Pitta,TE,BAL,SF,2012_21_BAL_SF,21,2013-02-03,0.0,0.0,0.0,26.0,0.0,1.0,4.0,5.0,1.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,8.6
2012,D.Pitta,TE,BAL,WAS,2012_14_BAL_WAS,14,2012-12-09,0.0,0.0,0.0,46.0,0.0,1.0,5.0,6.0,1.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,10.6
2012,D.Rosario,TE,LAC,ATL,2012_03_ATL_SD,3,2012-09-23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2012,D.Rosario,TE,LAC,CAR,2012_15_CAR_SD,15,2012-12-16,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2012,D.Rosario,TE,LAC,CLE,2012_08_SD_CLE,8,2012-10-28,0.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2012,D.Rosario,TE,LAC,DEN,2012_06_DEN_SD,6,2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Rosario,TE,LAC,KC,2012_09_KC_SD,9,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Rosario,TE,LAC,LV,2012_01_SD_OAK,1,2012-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Rosario,TE,LAC,NO,2012_05_SD_NO,5,2012-10-07,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.6
2012,D.Rosario,TE,LAC,PIT,2012_14_SD_PIT,14,2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Rosario,TE,LAC,TB,2012_10_SD_TB,10,2012-11-11,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2012,D.Rosario,TE,LAC,TEN,2012_02_TEN_SD,2,2012-09-16,0.0,0.0,0.0,48.0,0.0,3.0,4.0,4.0,3.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,22.8
2012,D.Walker,TE,SF,ARI,2012_08_SF_ARI,8,2012-10-29,0.0,0.0,0.0,38.0,0.0,0.0,2.0,3.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,3.8
2012,D.Walker,TE,SF,ARI,2012_17_ARI_SF,17,2012-12-30,0.0,0.0,0.0,50.0,0.0,0.0,2.0,4.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,5.0
2012,D.Walker,TE,SF,ATL,2012_20_SF_ATL,20,2013-01-20,0.0,0.0,0.0,20.0,0.0,0.0,1.0,2.0,0.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2.0
2012,D.Walker,TE,SF,BAL,2012_21_BAL_SF,21,2013-02-03,0.0,0.0,0.0,48.0,0.0,0.0,3.0,4.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,4.8
2012,D.Walker,TE,SF,CHI,2012_11_CHI_SF,11,2012-11-19,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2012,D.Walker,TE,SF,DET,2012_02_DET_SF,2,2012-09-16,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,D.Walker,TE,SF,GB,2012_01_SF_GB,1,2012-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Walker,TE,SF,GB,2012_19_GB_SF,19,2013-01-12,0.0,0.0,0.0,17.0,0.0,0.0,1.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.7
2012,D.Walker,TE,SF,LA,2012_10_STL_SF,10,2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Walker,TE,SF,LA,2012_13_SF_STL,13,2012-12-02,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,D.Walker,TE,SF,MIA,2012_14_MIA_SF,14,2012-12-09,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2.0
2012,D.Walker,TE,SF,MIN,2012_03_SF_MIN,3,2012-09-23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
2012,D.Walker,TE,SF,NE,2012_15_SF_NE,15,2012-12-16,0.0,0.0,0.0,34.0,1.0,1.0,2.0,2.0,1.0,35.0,-1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,7.4
2012,D.Walker,TE,SF,NO,2012_12_SF_NO,12,2012-11-25,0.0,0.0,0.0,81.0,0.0,0.0,3.0,3.0,0.0,57.0,24.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,8.1
2012,D.Walker,TE,SF,NYG,2012_06_NYG_SF,6,2012-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,D.Walker,TE,SF,NYJ,2012_04_SF_NYJ,4,2012-09-30,0.0,0.0,0.0,31.0,0.0,0.0,2.0,4.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,3.1
2012,D.Walker,TE,SF,SEA,2012_07_SEA_SF,7,2012-10-18,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,7.2
2012,D.Walker,TE,SF,SEA,2012_16_SF_SEA,16,2012-12-23,0.0,0.0,0.0,54.0,0.0,1.0,4.0,7.0,1.0,67.0,7.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,11.4
2012,E.Dickson,TE,BAL,CIN,2012_01_CIN_BAL,1,2012-09-10,0.0,0.0,0.0,22.0,0.0,0.0,2.0,3.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.2
2012,E.Dickson,TE,BAL,CIN,2012_17_BAL_CIN,17,2012-12-30,0.0,0.0,0.0,64.0,0.0,1.0,6.0,8.0,0.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,6.4
2012,E.Dickson,TE,BAL,CLE,2012_09_BAL_CLE,9,2012-11-04,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2012,E.Dickson,TE,BAL,DAL,2012_06_DAL_BAL,6,2012-10-14,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,E.Dickson,TE,BAL,DEN,2012_19_BAL_DEN,19,2013-01-12,0.0,0.0,0.0,29.0,0.0,0.0,3.0,4.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,2.9
2012,E.Dickson,TE,BAL,HOU,2012_07_BAL_HOU,7,2012-10-21,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5
2012,E.Dickson,TE,BAL,IND,2012_18_IND_BAL,18,2013-01-06,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2012,E.Dickson,TE,BAL,KC,2012_05_BAL_KC,5,2012-10-07,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2012,E.Dickson,TE,BAL,LV,2012_10_OAK_BAL,10,2012-11-11,0.0,0.0,0.0,59.0,0.0,0.0,2.0,2.0,0.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,5.9
2012,E.Dickson,TE,BAL,NE,2012_03_NE_BAL,3,2012-09-23,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5
2012,E.Dickson,TE,BAL,NE,2012_20_BAL_NE,20,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Dickson,TE,BAL,NYG,2012_16_NYG_BAL,16,2012-12-23,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2012,E.Dickson,TE,BAL,PHI,2012_02_BAL_PHI,2,2012-09-16,0.0,0.0,0.0,23.0,0.0,0.0,1.0,4.0,0.0,79.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,2.3
2012,E.Dickson,TE,BAL,PIT,2012_11_BAL_PIT,11,2012-11-18,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,E.Dickson,TE,BAL,SF,2012_21_BAL_SF,21,2013-02-03,0.0,0.0,0.0,37.0,0.0,0.0,2.0,2.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,3.7
2012,E.Moore,TE,PHI,WAS,2012_16_WAS_PHI,16,2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Moore,TE,SEA,DAL,2012_02_DAL_SEA,2,2012-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Moore,TE,SEA,DET,2012_08_SEA_DET,8,2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Moore,TE,SEA,GB,2012_03_GB_SEA,3,2012-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Moore,TE,SEA,MIA,2012_12_SEA_MIA,12,2012-11-25,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2012,E.Moore,TE,SEA,SF,2012_07_SEA_SF,7,2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Rodriguez,TE,CHI,ARI,2012_16_CHI_ARI,16,2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Rodriguez,TE,CHI,DET,2012_17_CHI_DET,17,2012-12-30,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2
2012,E.Rodriguez,TE,CHI,IND,2012_01_IND_CHI,1,2012-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Rodriguez,TE,CHI,MIN,2012_12_MIN_CHI,12,2012-11-25,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2012,E.Rodriguez,TE,CHI,SEA,2012_13_SEA_CHI,13,2012-12-02,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,E.Rodriguez,TE,CHI,SF,2012_11_CHI_SF,11,2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,E.Rodriguez,TE,CHI,TEN,2012_09_CHI_TEN,9,2012-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,G.Barnidge,TE,CAR,ATL,2012_14_ATL_CAR,14,2012-12-09,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,-4.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2012,G.Barnidge,TE,CAR,CHI,2012_08_CAR_CHI,8,2012-10-28,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2012,G.Barnidge,TE,CAR,DEN,2012_10_DEN_CAR,10,2012-11-11,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,-2.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2012,G.Barnidge,TE,CAR,LAC,2012_15_CAR_SD,15,2012-12-16,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2.0
